321.308288574219,-147.536376953125,0.139179423451424,-179.071273803711
318.633087158203,-147.587020874023,0.089866824448109,-179.046142578125
311.797302246094,-147.721252441406,-0.023585280403495,-178.954772949219
303.833038330078,-147.907775878906,-0.141703903675079,-178.78630065918
298.052185058594,-148.12548828125,-0.218946069478989,-178.143890380859
290.162322998047,-148.417053222656,-0.305676460266113,-178.131637573242
277.225646972656,-148.840438842773,-0.397864550352097,-179.450256347656
270.016174316406,-148.961898803711,-0.418334484100342,-179.484298706055
262.959411621094,-149.071075439453,-0.423325717449188,-179.466827392578
254.174346923828,-149.226898193359,-0.416554898023605,-179.368576049805
244.204513549805,-149.395614624023,-0.396569192409515,-179.375503540039
236.664413452148,-149.565933227539,-0.380386114120483,-178.769836425781
229.634368896484,-149.795486450195,-0.368824064731598,-177.934204101563
224.49674987793,-149.993850708008,-0.362280428409576,-177.95735168457
218.215301513672,-150.204254150391,-0.353578418493271,-178.564392089844
213.290267944336,-150.328521728516,-0.34967052936554,-178.620071411133
205.523406982422,-150.511260986328,-0.34857901930809,-178.640197753906
199.06901550293,-150.648696899414,-0.35364043712616,-178.688400268555
190.792129516602,-150.803802490234,-0.366193979978561,-178.800643920898
180.870132446289,-151.103622436523,-0.378380715847015,-177.480850219727
173.164352416992,-151.389434814453,-0.382355004549026,-177.473815917969
165.794494628906,-151.662841796875,-0.380161166191101,-177.528503417969
154.062805175781,-152.089767456055,-0.356864780187607,-177.597457885742
143.870956420898,-152.410675048828,-0.312761962413788,-178.356826782227
133.332138061523,-152.552764892578,-0.247668638825417,-179.166854858398
114.535789489746,-152.719848632813,-0.033105466514826,-179.451309204102
99.0653991699219,-152.90788269043,0.23030398786068,-178.511047363281
89.4043273925781,-153.220596313477,0.413664311170578,-177.759994506836
86.4568328857422,-153.338790893555,0.469537824392319,-177.691131591797
97.0172500610352,-134.291809082031,0.197837069630623,0.312828689813614
99.3349075317383,-134.278182983398,0.133613049983978,0.22768746316433
103.394989013672,-134.258728027344,0.017432974651456,0.224334806203842
108.445487976074,-134.174240112305,-0.129149660468102,0.959342896938324
112.115928649902,-134.068115234375,-0.236076295375824,1.57968270778656
117.344062805176,-133.923812866211,-0.386203646659851,1.57461726665497
124.441833496094,-133.728469848633,-0.580864787101746,1.57890737056732
131.828826904297,-133.526641845703,-0.763883888721466,1.57442188262939
137.890594482422,-133.360687255859,-0.895721197128296,1.57892465591431
145.161437988281,-133.162109375,-1.02495062351227,1.59480905532837
153.271713256836,-132.935531616211,-1.12522506713867,1.59196078777313
157.992904663086,-132.801986694336,-1.16186666488647,1.60467660427094
163.480178833008,-132.718948364258,-1.18099367618561,0.404320031404495
168.312637329102,-132.683135986328,-1.17745578289032,0.389174371957779
174.805145263672,-132.571533203125,-1.14473164081573,1.64825701713562
180.071105957031,-132.419143676758,-1.09456491470337,0.251809477806091
184.86051940918,-132.393157958984,-1.03093779087067,0.259658873081207
192.136337280273,-132.275588989258,-0.905887365341186,1.5369393825531
200.142242431641,-132.052307128906,-0.736770510673523,1.53033256530762
210.056533813477,-131.781036376953,-0.490626126527786,1.50661492347717
216.758224487305,-131.603820800781,-0.31137016415596,1.50153541564941
222.762145996094,-131.448104858398,-0.146709203720093,1.48165392875671
230.025421142578,-131.266616821289,0.048770446330309,1.46568763256073
237.561141967773,-131.087600708008,0.240766361355782,1.4523092508316
243.025421142578,-130.958908081055,0.370195150375366,1.43877840042114
250.043426513672,-130.807266235352,0.516570329666138,1.39665865898132
262.01953125,-130.552688598633,0.708597302436829,1.33090770244598
279.546051025391,-130.201263427734,0.838289678096771,1.3381599187851
294.610290527344,-129.90446472168,0.808258175849915,1.42047345638275
303.678649902344,-129.726837158203,0.738833367824554,1.47376227378845
309.0751953125,-129.61279296875,0.68543803691864,1.49141883850098
314.187927246094,-129.499237060547,0.628287672996521,1.52668762207031
